game_id,size_of_game,num_discard_cards,hand_p1,hand_p2,target_epsilon,target_delta,v_inf,v_1_inf,sample_complexity,simulation_complexity
25719242,100,3,"['H5', 'S6', 'S7', 'C8', 'S11']","['H6', 'D7', 'D8', 'C12', 'D14']",0.01,0.05,0.8525654068885139,63.64497613634986,242769,18398603
73011471,100,3,"['H5', 'C6', 'D7', 'D9', 'H12']","['D5', 'S6', 'H7', 'C10', 'S12']",0.01,0.05,0.8552290303390839,56.864125201835634,243494,16554295
80823043,100,3,"['H4', 'H7', 'H10', 'H11', 'H12']","['C2', 'H3', 'D6', 'C11', 'S13']",0.01,0.05,0.9125942709028882,79.83508754051888,259096,22802114
30185268,100,3,"['S5', 'C5', 'H7', 'D7', 'D10']","['D3', 'S11', 'H12', 'D12', 'C13']",0.01,0.05,0.902098605057728,68.42843235167359,256242,19699644
56683650,100,3,"['H5', 'C7', 'D11', 'D12', 'S13']","['S2', 'D4', 'D5', 'C12', 'H13']",0.01,0.05,0.9091618205878425,68.50473243878156,258163,19720397
29930339,100,3,"['S2', 'S6', 'S7', 'D8', 'D11']","['H4', 'D6', 'H8', 'C8', 'D10']",0.01,0.05,0.90012638249827,63.06704957265475,255705,18241414
78545809,100,3,"['S4', 'S6', 'D7', 'S10', 'S11']","['H6', 'C6', 'D10', 'C11', 'S12']",0.01,0.05,0.8926124816375093,58.05113180474451,253662,16877146
43347505,100,3,"['S2', 'C3', 'H11', 'C11', 'H12']","['S7', 'D12', 'H13', 'D13', 'S14']",0.01,0.05,0.8671689591958139,66.4504082239678,246741,19161646
96238173,100,3,"['C2', 'D7', 'S10', 'H12', 'S13']","['H7', 'D9', 'D11', 'S12', 'C12']",0.01,0.05,0.9382815136762617,63.01571267709939,266083,18227451
85967628,100,3,"['D3', 'C7', 'C9', 'D12', 'C14']","['H3', 'C8', 'D8', 'S9', 'D13']",0.01,0.05,0.902098605057728,64.79362939941001,256242,18711022
67829415,100,3,"['H3', 'H6', 'D9', 'H10', 'D13']","['S3', 'H5', 'C8', 'S10', 'C10']",0.01,0.05,0.9279255241656449,62.91293443224998,263266,18199496
42554332,100,3,"['H4', 'D6', 'C9', 'C11', 'S13']","['D4', 'S5', 'D5', 'C12', 'D14']",0.01,0.05,0.9245186599327417,75.57879359953384,262340,21644454
96074179,100,3,"['S6', 'D6', 'H7', 'D8', 'C13']","['H6', 'H8', 'S8', 'D9', 'D14']",0.01,0.05,0.9279255241656449,51.79996809327535,263266,15176906
72300794,100,3,"['S6', 'D8', 'S11', 'D11', 'H14']","['S3', 'D3', 'C10', 'D12', 'S13']",0.01,0.05,0.9155560951328776,78.2052570824582,259902,22358820
41759954,100,3,"['S2', 'D9', 'S13', 'C13', 'S14']","['C5', 'C6', 'D8', 'S9', 'S10']",0.01,0.05,0.9287649479780015,74.46506080109025,263495,21341532
96452975,100,3,"['C3', 'H5', 'D11', 'D13', 'D14']","['S3', 'D5', 'H6', 'D9', 'C10']",0.01,0.05,0.900016237905037,70.57289703195372,255675,20282912
10923359,100,3,"['S7', 'C7', 'D10', 'H11', 'S13']","['C4', 'H9', 'S11', 'D11', 'C13']",0.01,0.05,0.8961229345991817,60.772256992922095,254616,17617258
39744370,100,3,"['C2', 'C3', 'S4', 'S12', 'H13']","['C5', 'H7', 'H10', 'C11', 'D12']",0.01,0.05,0.9241352632665202,81.20388356815062,262235,23174409
30552581,100,3,"['S3', 'D3', 'S4', 'C10', 'C11']","['H4', 'C9', 'S12', 'S13', 'C13']",0.01,0.05,0.9238470783911423,68.0667474945064,262157,19601270
75014613,100,3,"['C4', 'H5', 'C11', 'S12', 'C12']","['H3', 'H4', 'H6', 'H8', 'S14']",0.01,0.05,0.9194587466158385,73.18275037483761,260963,20992760
45645113,100,3,"['H3', 'S4', 'H6', 'C6', 'H9']","['S3', 'H7', 'C10', 'D10', 'S14']",0.01,0.05,0.8986308866199663,67.31266620330466,255299,19396169
73231638,100,3,"['S2', 'D4', 'D6', 'C12', 'D13']","['H4', 'H9', 'C9', 'C10', 'H12']",0.01,0.05,0.8810110599861598,67.26915215372284,250506,19384334
40572876,100,3,"['D3', 'D8', 'H9', 'C10', 'C13']","['S2', 'C4', 'D5', 'H7', 'D7']",0.01,0.05,0.9209351819252389,78.13344270144107,261365,22339287
59767423,100,3,"['S4', 'C4', 'C7', 'D10', 'D11']","['D4', 'H7', 'H11', 'S11', 'S12']",0.01,0.05,0.866533252801418,42.327588519345845,246568,12600536
56945801,100,3,"['S2', 'H5', 'C5', 'C7', 'S12']","['D3', 'S5', 'D5', 'D10', 'D11']",0.01,0.05,0.9613815877332491,63.530505954910204,272366,18367468
38770573,100,3,"['D2', 'S4', 'C4', 'S6', 'H14']","['S7', 'C7', 'S12', 'S13', 'D14']",0.01,0.05,0.9179686532554723,70.90476060471784,260558,20373175
18126087,100,3,"['S3', 'C3', 'S10', 'H13', 'C14']","['S2', 'D2', 'H8', 'D10', 'H12']",0.01,0.05,0.9130058335053236,71.25775695346553,259208,20469185
13931913,100,3,"['C2', 'S3', 'D4', 'H7', 'C9']","['C4', 'S5', 'H6', 'S9', 'S12']",0.01,0.05,0.9085306365258774,72.62408142019444,257991,20840809
50007103,100,3,"['S4', 'D4', 'C6', 'S8', 'H11']","['C3', 'H4', 'D10', 'S13', 'D13']",0.01,0.05,0.9137237310153091,65.4895704239459,259404,18900310
22639896,100,3,"['C5', 'D5', 'H12', 'D12', 'S13']","['C4', 'C6', 'C7', 'S8', 'D11']",0.01,0.05,0.9200509597057145,80.17803556252962,261125,22895391
29147160,100,3,"['H2', 'H3', 'D6', 'C12', 'D14']","['D3', 'C4', 'D7', 'H11', 'C14']",0.01,0.05,0.9089516687103157,74.23303236806322,258106,21278424
83135506,100,3,"['C6', 'D10', 'S11', 'C12', 'C14']","['H2', 'D4', 'H7', 'C8', 'H10']",0.01,0.05,0.9085306365258774,77.72723019279097,257991,22228802
68824763,100,3,"['H9', 'S10', 'H12', 'H13', 'D13']","['H2', 'C6', 'C7', 'S8', 'D8']",0.01,0.05,0.9109383081013488,72.63561752601103,258646,20843946
43912242,100,3,"['S2', 'S8', 'H11', 'D11', 'C12']","['S5', 'C7', 'C8', 'D10', 'H12']",0.01,0.05,0.91187169930435,69.27524974504968,258900,19929968
74375034,100,3,"['C3', 'D7', 'C8', 'H9', 'C13']","['S3', 'D3', 'D4', 'D6', 'H12']",0.01,0.05,0.9355689337007855,72.21719344504602,265345,20730140
59325983,100,3,"['S2', 'C9', 'S10', 'C10', 'D11']","['C5', 'D8', 'H10', 'C12', 'D13']",0.01,0.05,0.9324362320776021,70.1856710124561,264493,20177591
85794484,100,3,"['S2', 'C2', 'D6', 'C7', 'C10']","['D7', 'D8', 'S9', 'C11', 'S13']",0.01,0.05,0.9134164248685792,72.69885938581263,259320,20861147
69654284,100,3,"['D4', 'C5', 'C8', 'S10', 'C10']","['H3', 'H4', 'C4', 'S5', 'H13']",0.01,0.05,0.884944305503284,57.75140205963409,251576,16795623
49669752,100,3,"['S3', 'H7', 'C9', 'H10', 'S12']","['C2', 'S7', 'H11', 'H12', 'H13']",0.01,0.05,0.9111461532858235,73.13513952457842,258703,20979810
72973373,100,3,"['H6', 'D8', 'H9', 'H10', 'H14']","['H3', 'D7', 'C8', 'S10', 'C12']",0.01,0.05,0.910417632847309,72.53729437804269,258504,20817204
40583373,100,3,"['S7', 'S8', 'C10', 'D11', 'C12']","['H5', 'S5', 'S6', 'D9', 'H11']",0.01,0.05,0.9215219317947286,75.46791591800309,261525,21614297
42926509,100,3,"['S4', 'C6', 'H7', 'D7', 'D9']","['S3', 'H4', 'S6', 'D8', 'C10']",0.01,0.05,0.905984047396472,64.62192520092509,257299,18664321
79862352,100,3,"['S2', 'D2', 'D7', 'H9', 'S12']","['C2', 'H4', 'H7', 'C7', 'S8']",0.01,0.05,0.9305209180638347,53.49062704111986,263972,15636745
33763006,100,3,"['S2', 'H9', 'H12', 'S14', 'C14']","['H2', 'C2', 'H3', 'S8', 'C11']",0.01,0.05,0.935391925360269,65.08405298109723,265297,18790014
25145507,100,3,"['S2', 'D2', 'C4', 'D4', 'C10']","['D7', 'H9', 'S10', 'H12', 'S14']",0.01,0.05,0.9206409875074361,67.6930696317789,261285,19499634
13797086,100,3,"['D2', 'C6', 'C9', 'S10', 'S13']","['C4', 'C7', 'S9', 'C10', 'H12']",0.01,0.05,0.9143367043426532,73.14178390838785,259570,20981617
76318814,100,3,"['H2', 'H3', 'C9', 'S13', 'H14']","['C2', 'D2', 'D5', 'C8', 'D9']",0.01,0.05,0.9323456336728624,63.72794555597375,264469,18421169
76600097,100,3,"['C3', 'S6', 'C9', 'S10', 'S12']","['C2', 'D3', 'S5', 'S7', 'S14']",0.01,0.05,0.8997957666112251,78.17342886887052,255615,22350163
11469087,100,3,"['C8', 'D9', 'C12', 'S14', 'D14']","['S4', 'H8', 'D10', 'H12', 'C14']",0.01,0.05,0.90012638249827,59.16004536749262,255705,17178757
83818008,100,3,"['C2', 'S5', 'S9', 'D11', 'H14']","['C4', 'S7', 'D9', 'C10', 'D10']",0.01,0.05,0.9077350019424784,72.92097093566753,257775,20921559
78042494,100,3,"['H3', 'S3', 'C5', 'S7', 'D10']","['S2', 'S4', 'C6', 'S11', 'H14']",0.01,0.05,0.9046976411028421,81.14862604559967,256949,23159380
66595554,100,3,"['S9', 'S11', 'D11', 'D13', 'H14']","['H2', 'C7', 'H8', 'H9', 'S14']",0.01,0.05,0.8712015442702958,68.90474110405616,247838,19829194
32995129,100,3,"['S2', 'H3', 'H4', 'D9', 'D11']","['C2', 'D6', 'H9', 'C9', 'D13']",0.01,0.05,0.9409357585985019,62.31212436565944,266805,18036083
81828346,100,3,"['C2', 'C4', 'C10', 'D10', 'C13']","['C3', 'S4', 'S5', 'D5', 'D9']",0.01,0.05,0.8973421356942539,67.65562628233926,254948,19489450
51862477,100,3,"['D3', 'D7', 'H10', 'S10', 'S14']","['S2', 'S7', 'H9', 'H12', 'D13']",0.01,0.05,0.902098605057728,73.08449012219398,256242,20966034
75466741,100,3,"['S4', 'H6', 'D7', 'H12', 'C12']","['H5', 'H7', 'C8', 'D9', 'H10']",0.01,0.05,0.9111461532858235,74.555958043985,258703,21366255
62995909,100,3,"['H2', 'H7', 'D9', 'C12', 'H13']","['S2', 'S4', 'C6', 'S12', 'H14']",0.01,0.05,0.915150602775316,72.328002479695,259792,20760279
76673300,100,3,"['D2', 'H4', 'H7', 'D7', 'D9']","['S9', 'C10', 'C11', 'D11', 'S13']",0.01,0.05,0.902098605057728,67.10046015491267,256242,19338452
92018162,100,3,"['S3', 'H5', 'S6', 'H10', 'S12']","['D9', 'S13', 'C13', 'H14', 'C14']",0.01,0.05,0.9076856584394615,73.15381036858528,257761,20984888
21266348,100,3,"['D2', 'S3', 'C3', 'C6', 'H10']","['H8', 'D9', 'S11', 'S12', 'C13']",0.01,0.05,0.9186657298255412,78.55403228156213,260748,22453682
67405833,100,3,"['H5', 'S7', 'D7', 'C10', 'S13']","['C3', 'S4', 'S6', 'C9', 'D10']",0.01,0.05,0.9017776636234505,75.57745305424368,256154,21644089
68627518,100,3,"['H6', 'C6', 'S11', 'C11', 'D13']","['H8', 'C10', 'D10', 'S14', 'C14']",0.01,0.05,0.8442913899646711,66.03405741237607,240519,19048403
52217905,100,3,"['S4', 'S5', 'H10', 'S13', 'D13']","['H6', 'H8', 'S9', 'C10', 'D11']",0.01,0.05,0.9205428012966043,75.35928563840761,261258,21584751
50318983,100,3,"['H2', 'S8', 'D8', 'S12', 'C12']","['D6', 'S7', 'S9', 'D10', 'D12']",0.01,0.05,0.9360103922592238,68.59442155877817,265465,19744791
63003606,100,3,"['S2', 'S4', 'D6', 'S9', 'H10']","['H5', 'C6', 'C7', 'C8', 'D11']",0.01,0.05,0.9005663538467141,78.88316492703562,255825,22543202
75076006,100,3,"['H3', 'C7', 'S10', 'S11', 'D12']","['D3', 'H4', 'D7', 'S13', 'D14']",0.01,0.05,0.9087412740229941,71.10968908964537,258048,20428913
78090388,100,3,"['S2', 'C11', 'H12', 'S14', 'D14']","['S4', 'H5', 'C5', 'D6', 'C14']",0.01,0.05,0.9366258847381903,68.39602125799753,265633,19690828
82433005,100,3,"['D3', 'D6', 'C8', 'H10', 'D12']","['C3', 'S6', 'D8', 'S13', 'D13']",0.01,0.05,0.9126972526071702,58.1045892189416,259124,16891686
32063437,100,3,"['H4', 'D9', 'S11', 'H12', 'D13']","['C2', 'S7', 'C11', 'S12', 'S13']",0.01,0.05,0.8981344923454212,69.4333896778521,255164,19972980
69333059,100,3,"['C3', 'H8', 'D10', 'H12', 'S12']","['D3', 'D5', 'S6', 'S8', 'C8']",0.01,0.05,0.9286818994403234,57.0209946475616,263472,16596961
36761335,100,3,"['D5', 'S6', 'H8', 'S9', 'S13']","['C5', 'H7', 'D10', 'S12', 'H13']",0.01,0.05,0.9130058335053236,73.94497851133313,259208,21200076
34280124,100,3,"['H4', 'H5', 'H10', 'S11', 'C14']","['D4', 'C8', 'D9', 'H11', 'D14']",0.01,0.05,0.9173687916570554,67.99476283553278,260395,19581691
87957804,100,3,"['H2', 'H3', 'S5', 'S7', 'C11']","['D2', 'H10', 'H12', 'H13', 'H14']",0.01,0.05,0.9143367043426532,77.22358057187772,259570,22091816
81990594,100,3,"['S3', 'D4', 'C10', 'C11', 'D11']","['S4', 'D5', 'C8', 'H9', 'S12']",0.01,0.05,0.9165655768553703,72.76384515108836,260177,20878823
31581339,100,3,"['S8', 'H9', 'D9', 'C11', 'H14']","['C3', 'C6', 'D6', 'C9', 'D14']",0.01,0.05,0.9046976411028421,60.60294899324988,256949,17571209
63314250,100,3,"['H6', 'C6', 'C8', 'C10', 'S12']","['H2', 'C2', 'C4', 'C5', 'D10']",0.01,0.05,0.9003464895773895,69.10971197446848,255765,19884943
49705733,100,3,"['C3', 'S7', 'S11', 'C11', 'H12']","['H3', 'D3', 'C5', 'H9', 'D9']",0.01,0.05,0.9198537981522175,57.659820533210336,261071,16770714
82213144,100,3,"['C6', 'H7', 'C10', 'S11', 'D14']","['D2', 'S4', 'C4', 'D8', 'D11']",0.01,0.05,0.9182677645716228,75.32737892137824,260640,21576072
93998351,100,3,"['D4', 'H7', 'D8', 'C12', 'C13']","['H3', 'H4', 'C8', 'S13', 'D14']",0.01,0.05,0.902316526848693,66.001866782406,256301,19039648
57845447,100,3,"['S4', 'D8', 'H10', 'C12', 'D13']","['C5', 'H9', 'C10', 'D12', 'H14']",0.01,0.05,0.9034024936565941,72.91664054437953,256596,20920381
52951796,100,3,"['C3', 'C5', 'C9', 'D9', 'S14']","['D3', 'H6', 'S10', 'C12', 'H14']",0.01,0.05,0.9124912284961575,67.80566705920918,259068,19530259
21676756,100,3,"['C4', 'H6', 'H7', 'C11', 'H12']","['C2', 'C5', 'C9', 'D9', 'D13']",0.01,0.05,0.925472902426884,80.22911330415567,262599,22909284
55135487,100,3,"['D2', 'C8', 'S11', 'C13', 'H14']","['H2', 'C2', 'H6', 'C6', 'D11']",0.01,0.05,0.9279255241656449,54.11966161419949,263266,15807834
98282994,100,3,"['H7', 'S7', 'H9', 'D10', 'D11']","['H5', 'S5', 'D6', 'D12', 'H13']",0.01,0.05,0.9185663295657347,78.89335742967616,260721,22545975
61113113,100,3,"['S3', 'C3', 'D6', 'C10', 'D13']","['S4', 'H5', 'S6', 'H9', 'C13']",0.01,0.05,0.9199524092801904,71.7741285025313,261098,20609632
16912640,100,3,"['D3', 'S6', 'D7', 'H8', 'C12']","['S3', 'S5', 'C5', 'S9', 'H10']",0.01,0.05,0.908214225011837,74.92684285805343,257905,21467131
96487876,100,3,"['S3', 'S7', 'H8', 'H11', 'D12']","['H2', 'H4', 'S5', 'H10', 'H12']",0.01,0.05,0.9164649018441404,81.48580643203148,260149,23251089
98293390,100,3,"['D3', 'S5', 'C5', 'H8', 'S14']","['S4', 'D5', 'S8', 'S11', 'C14']",0.01,0.05,0.9029688353628186,57.7452798989911,256478,16793958
32298880,100,3,"['S2', 'H4', 'D5', 'S8', 'D11']","['C3', 'H8', 'S10', 'H12', 'S12']",0.01,0.05,0.9179686532554723,73.66521950005462,260558,21123985
58280950,100,3,"['D5', 'C10', 'D10', 'H11', 'C12']","['D2', 'H4', 'S4', 'H7', 'D13']",0.01,0.05,0.9055562165377752,76.74003602690333,257182,21960298
25016126,100,3,"['H4', 'D6', 'H10', 'C10', 'H12']","['D3', 'H5', 'D7', 'S11', 'C14']",0.01,0.05,0.9101044992655004,79.65407938666243,258419,22752882
86634347,100,3,"['H3', 'C5', 'D6', 'H13', 'D13']","['S3', 'C4', 'S7', 'D8', 'D11']",0.01,0.05,0.9221064963760638,73.8134817331156,261684,21164311
95149558,100,3,"['S4', 'C4', 'S7', 'D11', 'D13']","['H2', 'H3', 'C5', 'C7', 'H10']",0.01,0.05,0.8967956391360827,76.13501552465122,254799,21795740
51379092,100,3,"['H2', 'C2', 'C4', 'H12', 'H13']","['D4', 'S7', 'S8', 'H11', 'D13']",0.01,0.05,0.9360985018635651,71.13828537586957,265489,20436690
61999582,100,3,"['S4', 'D10', 'D11', 'D13', 'H14']","['H5', 'H7', 'S9', 'D9', 'C14']",0.01,0.05,0.9202478784494167,77.0608696612196,261178,22047560
33021235,100,3,"['D2', 'S3', 'H10', 'H13', 'S14']","['H2', 'C6', 'D6', 'H8', 'S8']",0.01,0.05,0.9173687916570554,65.07946508243394,260395,18788766
94702405,100,3,"['D4', 'S5', 'D11', 'C12', 'S14']","['H3', 'S6', 'H7', 'D10', 'D13']",0.01,0.05,0.8944316126212531,84.95798355570662,254156,24195478
10576689,100,3,"['H6', 'C6', 'C7', 'C12', 'H13']","['C2', 'D5', 'S9', 'D10', 'D13']",0.01,0.05,0.9138700239167648,77.54263691437308,259443,22178595
84115594,100,3,"['C4', 'H7', 'C7', 'H8', 'C11']","['D7', 'H10', 'D11', 'C12', 'C14']",0.01,0.05,0.9275508686520414,63.410423042953056,263164,18334807
77335548,100,3,"['S3', 'H7', 'S9', 'S11', 'D12']","['D7', 'H8', 'D8', 'H9', 'C11']",0.01,0.05,0.8404178453058797,59.460966519564415,239465,17260604
25717760,100,3,"['D2', 'S3', 'D8', 'H9', 'C13']","['H6', 'D6', 'S7', 'S9', 'D12']",0.01,0.05,0.8967956391360827,75.06161341797274,254799,21503787
30139054,100,3,"['S5', 'C5', 'S10', 'H14', 'D14']","['H2', 'H6', 'D7', 'S9', 'C10']",0.01,0.05,0.9114574657941701,73.84975461035101,258787,21174177
95630990,100,3,"['H3', 'C6', 'C10', 'H12', 'C12']","['C2', 'D11', 'D12', 'H13', 'C13']",0.01,0.05,0.9332488861100657,64.98041423351017,264714,18761825
36689037,100,3,"['C3', 'D4', 'S10', 'H12', 'S12']","['C2', 'H4', 'D6', 'H9', 'H13']",0.01,0.05,0.9114574657941701,72.69673400338719,258787,20860569
59782951,100,3,"['H4', 'H6', 'C11', 'S13', 'C14']","['S2', 'S5', 'S7', 'D7', 'D8']",0.01,0.05,0.9250919338586119,79.14799719858198,262496,22615233
25599924,100,3,"['S6', 'S10', 'S11', 'H12', 'S14']","['S2', 'S4', 'C6', 'H10', 'H14']",0.01,0.05,0.9108342944554383,66.88155672188566,258618,19278913
68426769,100,3,"['H3', 'H4', 'C5', 'H8', 'C11']","['S6', 'D9', 'H10', 'S10', 'D13']",0.01,0.05,0.8845894693391931,79.08726875402154,251479,22598716
75567819,100,3,"['S4', 'S5', 'C7', 'S11', 'H13']","['D4', 'H5', 'C6', 'D6', 'H12']",0.01,0.05,0.9072617125374838,64.95715870048195,257646,18755500
81446087,100,3,"['C2', 'S4', 'S9', 'D9', 'S14']","['H4', 'D5', 'S6', 'D10', 'S12']",0.01,0.05,0.9122849615753499,72.935613299603,259012,20925542
92951835,100,3,"['H4', 'C4', 'S9', 'S10', 'S13']","['D2', 'H7', 'S8', 'S12', 'D14']",0.01,0.05,0.9131085723998106,81.81956205459583,259236,23341866
42509928,100,3,"['D7', 'H8', 'C12', 'S13', 'C14']","['S3', 'C4', 'H7', 'D9', 'D12']",0.01,0.05,0.8771338731804441,71.64092430859911,249452,20573402
49496169,100,3,"['C2', 'S3', 'S6', 'H9', 'D12']","['H2', 'C3', 'S5', 'H8', 'C10']",0.01,0.05,0.8932964768298753,70.24429438714812,253848,20193536
43297229,100,3,"['H6', 'C6', 'S7', 'D7', 'H10']","['H4', 'H7', 'C10', 'C13', 'C14']",0.01,0.05,0.9308878036639998,56.291498940742294,264072,16398547
81056812,100,3,"['S2', 'D2', 'D4', 'S13', 'D14']","['S8', 'D8', 'C12', 'D12', 'C14']",0.01,0.05,0.8771338731804441,66.40655682811489,249452,19149719
42596316,100,3,"['S3', 'H9', 'S9', 'H11', 'H13']","['C2', 'H4', 'S6', 'C13', 'S14']",0.01,0.05,0.9139282982675521,74.8759830533939,259459,21453298
92230837,100,3,"['H3', 'S3', 'S11', 'H12', 'D13']","['H2', 'C3', 'C7', 'C12', 'S14']",0.01,0.05,0.9198537981522175,64.28823503077615,261071,18573561
44009591,100,3,"['C2', 'D4', 'D7', 'D10', 'S11']","['H4', 'S4', 'H5', 'D5', 'D6']",0.01,0.05,0.9417795226359431,63.57329654512015,267034,18379107
20811921,100,3,"['S3', 'S6', 'D9', 'H10', 'C12']","['D2', 'H3', 'S7', 'S9', 'C14']",0.01,0.05,0.8923839976204639,71.53669259672935,253599,20545052
35421185,100,3,"['S6', 'D8', 'H12', 'D12', 'H14']","['D7', 'C8', 'S9', 'C13', 'D14']",0.01,0.05,0.9068367953963263,68.42764224860082,257530,19699429
76208645,100,3,"['C2', 'D3', 'D5', 'C7', 'H13']","['H3', 'D4', 'S7', 'S13', 'S14']",0.01,0.05,0.8822099333487112,65.67668189792273,250832,18951202
64034923,100,3,"['S4', 'D7', 'C10', 'H11', 'H13']","['D5', 'D6', 'H9', 'S12', 'D14']",0.01,0.05,0.9026429542667751,84.94356098775025,256390,24191555
41417731,100,3,"['S2', 'S4', 'S5', 'C5', 'C7']","['C2', 'H5', 'C8', 'H9', 'C11']",0.01,0.05,0.9337879238548483,61.68656638116281,264861,17865939
47551207,100,3,"['C7', 'S8', 'C9', 'S10', 'C13']","['C2', 'H7', 'D7', 'S9', 'D11']",0.01,0.05,0.9346814639002538,63.07125968962837,265104,18242559
93507370,100,3,"['H7', 'C8', 'D8', 'C9', 'D14']","['C2', 'S6', 'C10', 'H11', 'C11']",0.01,0.05,0.9065174701647465,74.86273899312843,257444,21449696
32522660,100,3,"['H2', 'C3', 'H6', 'H10', 'S11']","['S3', 'C4', 'H7', 'C11', 'S14']",0.01,0.05,0.9159606162512596,72.71189937203316,260012,20864694
81100731,100,3,"['S5', 'H8', 'S12', 'C12', 'D14']","['C4', 'H5', 'C5', 'H6', 'C6']",0.01,0.05,0.9198537981522175,59.75593354295913,261071,17340831
57105016,100,3,"['D2', 'C7', 'S8', 'D12', 'S14']","['H5', 'S6', 'D7', 'C13', 'H14']",0.01,0.05,0.914234693877551,75.11528017973997,259543,21518384
46806834,100,3,"['S2', 'C9', 'D10', 'H13', 'C13']","['C2', 'S5', 'S7', 'H10', 'D11']",0.01,0.05,0.9292291699547159,66.32646318699994,263621,19127934
60013656,100,3,"['C3', 'H4', 'C9', 'H12', 'S14']","['C2', 'S3', 'S8', 'D10', 'H11']",0.01,0.05,0.8947709696609161,77.93876396156315,254249,22286337
30708408,100,3,"['C3', 'D5', 'C6', 'H14', 'S14']","['S6', 'D7', 'S8', 'C12', 'D14']",0.01,0.05,0.9342354526581602,66.92419197452925,264983,19290509
21136557,100,3,"['H7', 'C7', 'H11', 'C11', 'H14']","['C4', 'H8', 'S12', 'C14', 'D14']",0.01,0.05,0.9238470783911423,61.16070235768313,262157,17722911
35609595,100,3,"['D6', 'H7', 'D9', 'H10', 'S12']","['S3', 'C5', 'S9', 'C11', 'S14']",0.01,0.05,0.9092668054729328,79.29468460525197,258191,22655131
53312820,100,3,"['H3', 'S3', 'S4', 'H7', 'D9']","['D6', 'S9', 'C9', 'S14', 'D14']",0.01,0.05,0.8857701319671235,59.151109701465366,251801,17176326
87386749,100,3,"['S6', 'D9', 'C10', 'H11', 'H14']","['C3', 'S8', 'D8', 'C11', 'D12']",0.01,0.05,0.9051274144398985,74.87215834385506,257066,21452258
19693946,100,3,"['D4', 'S8', 'H10', 'D12', 'S14']","['D3', 'S6', 'D10', 'C11', 'H13']",0.01,0.05,0.9002364663890541,78.58190241474338,255735,22461263
61094955,100,3,"['H2', 'D7', 'H8', 'H9', 'H14']","['H3', 'C3', 'D9', 'H13', 'C13']",0.01,0.05,0.9189635663902682,70.05329052798989,260829,20141585
83416883,100,3,"['D3', 'C4', 'H6', 'H7', 'H13']","['D2', 'S9', 'C10', 'S11', 'D14']",0.01,0.05,0.9093717296555743,84.94221639815947,258220,24191190
56008018,100,3,"['D3', 'C7', 'S9', 'D10', 'C13']","['H3', 'H4', 'H6', 'H7', 'S14']",0.01,0.05,0.9122461120081584,72.14743294655757,259002,20711166
23793014,100,3,"['S5', 'C8', 'D8', 'S9', 'D12']","['H2', 'S2', 'S3', 'H4', 'C5']",0.01,0.05,0.9072617125374838,66.89662834318736,257646,19283012
66709286,100,3,"['C3', 'D3', 'C5', 'H7', 'H9']","['D6', 'S7', 'D9', 'H11', 'S12']",0.01,0.05,0.9106260850562712,66.16969269385328,258561,19085294
57764481,100,3,"['H3', 'S6', 'S9', 'H10', 'D10']","['S2', 'D3', 'C4', 'H7', 'D7']",0.01,0.05,0.8838781580448956,65.54653355631366,251286,18915803
88460770,100,3,"['C4', 'D6', 'H7', 'D10', 'C11']","['C2', 'C7', 'H9', 'S9', 'H12']",0.01,0.05,0.9102089378285521,73.40321524177791,258448,21052723
51212456,100,3,"['C4', 'S5', 'H7', 'D7', 'C12']","['S4', 'S6', 'D6', 'H9', 'S13']",0.01,0.05,0.902098605057728,67.43822086434211,256242,19430319
86013206,100,3,"['D2', 'D8', 'H12', 'D12', 'H14']","['C3', 'S9', 'D9', 'S13', 'D14']",0.01,0.05,0.8919706974104336,70.3062486038437,253487,20210387
23329838,100,3,"['C4', 'D6', 'D11', 'C13', 'S14']","['S4', 'D4', 'H10', 'S12', 'C14']",0.01,0.05,0.9312537180249851,66.26595864342164,264172,19111478
